ensembl_gene_id	ensembl_transcript_id	chromosome_name	mgi_symbol	description	GR1.logFC	GR1.logCPM	GR1.LR	GR1.PValue	GR1.FDR	GR2.logFC	GR2.logCPM	GR2.LR	GR2.PValue	GR2.FDR
ENSMUSG00000102531	ENSMUST00000194261	1	1110002O04Rik	RIKEN cDNA 1110002O04 gene [Source:MGI Symbol;Acc:MGI:1915733]	-1.64259036687714	1.30076112652329	1.44879923964018	0.22872072241322	0.350183913039637	-0.045829356747428	1.30076112652329	0.000884306556707237	0.976276570064143	0.997873522690238
ENSMUSG00000102279	ENSMUST00000192572	1	Gm37146	predicted gene, 37146 [Source:MGI Symbol;Acc:MGI:5610374]	-0.0822759803333336	1.34144593393196	0.00355457405226645	0.952458090942758	0.976937154027735	2.29914343147817	1.34144593393196	2.58520620786571	0.10786635988288	0.201855309055231
ENSMUSG00000045216	ENSMUST00000088174	1	Hs6st1	heparan sulfate 6-O-sulfotransferase 1 [Source:MGI Symbol;Acc:MGI:1354958]	0.0114896180255322	9.14309724448021	0.0142081771374443	0.905118444819123	0.950590902573194	0.571098766905158	9.14309724448021	35.7995238723959	2.18701336960161e-09	2.52657597172396e-08
ENSMUSG00000102202	ENSMUST00000193983	1	Gm33280	predicted gene, 33280 [Source:MGI Symbol;Acc:MGI:5592439]	-0.381665186106298	3.38268435056677	0.473329794545236	0.491459282608502	0.630849780892199	0.115369203288835	3.38268435056677	0.0385045992513646	0.844433365975695	0.915324068304519
ENSMUSG00000037470	ENSMUST00000046875	1	Uggt1	UDP-glucose glycoprotein glucosyltransferase 1 [Source:MGI Symbol;Acc:MGI:2443162]	0.334670016192864	12.9674159080173	14.1758052288214	0.000166497729211339	0.000670573423153926	0.279327316729661	12.9674159080173	9.88582313540612	0.00166557007327747	0.00584948209735048
ENSMUSG00000047180	ENSMUST00000056946	1	Neurl3	neuralized homolog 3 homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:2429944]	-1.7923306635347	6.36310205436918	62.456921305769	2.72337019063141e-15	3.9851983789573e-14	-1.55630982788925	6.36310205436918	59.9853068791987	9.55681585236755e-15	2.20812745220492e-13
ENSMUSG00000037447	ENSMUST00000126413	1	Arid5a	AT rich interactive domain 5A (MRF1-like) [Source:MGI Symbol;Acc:MGI:2443039]	-0.79670192077359	9.0243011830465	28.1983689808087	1.09496799194971e-07	7.63001505501467e-07	-1.14677219658534	9.0243011830465	55.6026959662933	8.87018997675982e-14	1.77000609081707e-12
ENSMUSG00000010453	ENSMUST00000185912	1	Kansl3	KAT8 regulatory NSL complex subunit 3 [Source:MGI Symbol;Acc:MGI:1918055]	-0.29370172165474	11.0669663647927	9.16536849360768	0.00246637967296464	0.00787167996508018	-0.136666979385721	11.0669663647927	1.97849401948757	0.159549148617816	0.274674808796947
ENSMUSG00000037432	ENSMUST00000179162	1	Fer1l5	fer-1-like 5 (C. elegans) [Source:MGI Symbol;Acc:MGI:3616091]	0.244556554632007	1.45774506930676	0.0562851084466871	0.812466861063375	0.891682380017054	0	1.45774506930676	0	1	1
ENSMUSG00000001143	ENSMUST00000192969	1	Lman2l	lectin, mannose-binding 2-like [Source:MGI Symbol;Acc:MGI:2443010]	0.539234895398345	9.61751718818494	22.4228629554533	2.18754444069814e-06	1.263594749298e-05	0.231464427561318	9.61751718818494	4.22129020273292	0.0399197954652402	0.0922357379433707
ENSMUSG00000037408	ENSMUST00000153128	1	Cnnm4	cyclin M4 [Source:MGI Symbol;Acc:MGI:2151060]	-0.685263391815575	7.50790905602068	21.1764142702998	4.18887866554277e-06	2.24258260265033e-05	-0.472400945058775	7.50790905602068	9.9134721278993	0.00164073287516621	0.00580872364675779
ENSMUSG00000001138	ENSMUST00000001166	1	Cnnm3	cyclin M3 [Source:MGI Symbol;Acc:MGI:2151055]	-0.070620590071033	9.18876808506412	0.359736902869372	0.548652389214805	0.667197780790302	-0.00171862946313198	9.18876808506412	0.000210744764419957	0.988417476112292	0.998873575129279
ENSMUSG00000103661	ENSMUST00000191849	1	Ankrd23	ankyrin repeat domain 23 [Source:MGI Symbol;Acc:MGI:1925571]	1.23971851377692	3.50277286503347	9.28561589366901	0.00230960254334076	0.00745526115093085	0.143861580556781	3.50277286503347	0.124392546962305	0.72431840078482	0.819745987545371
ENSMUSG00000079610	ENSMUST00000191706	1	Ankrd39	ankyrin repeat domain 39 [Source:MGI Symbol;Acc:MGI:1914816]	0.785714048174765	6.27369714696389	7.67155344892032	0.00560981401371532	0.0168678654248015	0.331865306941903	6.27369714696389	1.4193359295681	0.233512736723722	0.36464685374981
ENSMUSG00000026121	ENSMUST00000191677	1	Sema4c	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C [Source:MGI Symbol;Acc:MGI:109252]	0.211276007695436	9.68572892144295	2.15218299148022	0.142367341031474	0.24900104666461	0.204517284756304	9.68572892144295	2.0144661133018	0.155806067144896	0.270351239037982
ENSMUSG00000087589	ENSMUST00000194426	1	D430040D24Rik	RIKEN cDNA D430040D24 gene [Source:MGI Symbol;Acc:MGI:2442526]	1.20378180123037	5.87746194182273	21.7416851439819	3.11938914504716e-06	1.75565619830218e-05	0.743236335409328	5.87746194182273	7.7096318194725	0.00549269534044675	0.0160752883630408
ENSMUSG00000046337	ENSMUST00000170295	1	Fam178b	family with sequence similarity 178, member B [Source:MGI Symbol;Acc:MGI:3026913]	1.94602429961202	4.54883990864969	42.2965529096011	7.84306770812082e-11	7.17313900805216e-10	1.51684509240704	4.54883990864969	27.9876784573653	1.22090375894216e-07	1.01127688712379e-06
ENSMUSG00000061518	ENSMUST00000193210	1	Cox5b	cytochrome c oxidase subunit Vb [Source:MGI Symbol;Acc:MGI:88475]	0.268264380400146	10.1664000399075	3.89055417608181	0.0485583983409705	0.106055407321821	0.0183964236683006	10.1664000399075	0.0184279856158014	0.892019143132549	0.955113180085827
ENSMUSG00000037351	ENSMUST00000043951	1	Actr1b	ARP1 actin-related protein 1B, centractin beta [Source:MGI Symbol;Acc:MGI:1917446]	-0.128263144466594	11.7032033280032	1.19260731136452	0.27480426091881	0.406192156711642	-0.0841988383330534	11.7032033280032	0.514414936709441	0.473233884081927	0.602463756073785
ENSMUSG00000102416	ENSMUST00000192873	1	4933424G06Rik	RIKEN cDNA 4933424G06 gene [Source:MGI Symbol;Acc:MGI:1918416]	0.719471291352467	2.12372939287584	0.960619946994326	0.327030732009135	0.463117714038743	-0.67406210094994	2.12372939287584	0.709020994662051	0.399769009627491	0.536692951762901
ENSMUSG00000106804	ENSMUST00000193459	1			-0.825296884114495	1.34118320742467	0.390327325670919	0.532127395673679	0.656190805339172	-1.60312665834098	1.34118320742467	1.39124322289559	0.238195261231637	0.36464685374981
ENSMUSG00000026117	ENSMUST00000027291	1	Zap70	zeta-chain (TCR) associated protein kinase [Source:MGI Symbol;Acc:MGI:99613]	-2.91040435751767	5.69585787361058	60.586429617089	7.0417782653787e-15	9.66043955781641e-14	-2.7068228562894	5.69585787361058	64.169135598771	1.1418357589367e-15	2.94862293043066e-14
ENSMUSG00000026116	ENSMUST00000194563	1	Tmem131	transmembrane protein 131 [Source:MGI Symbol;Acc:MGI:1927110]	-0.640879994252367	11.5442080823486	43.219006195594	4.89429398250799e-11	4.77465568515779e-10	-0.444877104617505	11.5442080823486	20.9214255156466	4.78512447537583e-06	3.1619115802791e-05
ENSMUSG00000080054	ENSMUST00000116168	1	Rpl12-ps1	ribosomal protein L12, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3646154]	1.24270294101795	3.26382611414042	6.78254648696732	0.00920534701732045	0.025416021010086	1.13642145988032	3.26382611414042	4.61198678473721	0.0317492289127799	0.0749350080253247
ENSMUSG00000050122	ENSMUST00000117172	1	Vwa3b	von Willebrand factor A domain containing 3B [Source:MGI Symbol;Acc:MGI:1918103]	2.19003954432282	3.11902161479271	21.5653897844922	3.4196751417977e-06	1.90030049018885e-05	0.588613763145061	3.11902161479271	1.39465963883902	0.237619771645609	0.36464685374981
ENSMUSG00000026114	ENSMUST00000191981	1	Cnga3	cyclic nucleotide gated channel alpha 3 [Source:MGI Symbol;Acc:MGI:1341818]	-2.69596901617903	2.90677487144885	25.1140457896882	5.40378202013467e-07	3.294805981721e-06	-1.95824435827037	2.90677487144885	10.9459575760719	0.000938080529022527	0.00361243291439377
ENSMUSG00000026113	ENSMUST00000146676	1	Inpp4a	inositol polyphosphate-4-phosphatase, type I [Source:MGI Symbol;Acc:MGI:1931123]	-0.0448806181810596	9.03194214872272	0.130234306727345	0.718189225306708	0.811044282737297	0.131381465181133	9.03194214872272	1.14667256008896	0.284246784104566	0.409128977776736
ENSMUSG00000026112	ENSMUST00000027286	1	Coa5	cytochrome C oxidase assembly factor 5 [Source:MGI Symbol;Acc:MGI:1923428]	0.189191093153314	11.9064414578447	5.62438186575726	0.0177123111665708	0.04541897112389	0.114059491726572	11.9064414578447	2.04943908108269	0.152262278050464	0.265250555810133
ENSMUSG00000026111	ENSMUST00000114925	1	Unc50	unc-50 homolog (C. elegans) [Source:MGI Symbol;Acc:MGI:1914637]	0.402050014352167	10.2000642354033	19.3083200875652	1.11220650097168e-05	5.54839379462009e-05	0.367313386537053	10.2000642354033	16.1157547239726	5.95862740014654e-05	0.00029725425325731
ENSMUSG00000026110	ENSMUST00000151952	1	Mgat4a	mannoside acetylglucosaminyltransferase 4, isoenzyme A [Source:MGI Symbol;Acc:MGI:2662992]	-0.923706751340654	7.36529146952573	23.3529585260751	1.34835962060229e-06	7.89239831259209e-06	-0.369438123680694	7.36529146952573	4.08554406761068	0.0432515246363913	0.0970669910025752
ENSMUSG00000026090	ENSMUST00000160023	1	2010300C02Rik	RIKEN cDNA 2010300C02 gene [Source:MGI Symbol;Acc:MGI:1919347]	-2.16023733041824	2.49741444595783	11.8264521601107	0.000583951540979933	0.00210126824991959	0.0817886572340015	2.49741444595783	0.016906743577799	0.896545908302418	0.957624461666086
ENSMUSG00000060771	ENSMUST00000041815	1	Tsga10	testis specific 10 [Source:MGI Symbol;Acc:MGI:2685063]	0.528777366744401	8.19819541479876	12.9153314283465	0.000325901693106927	0.00123336933856846	0.630756668647564	8.19819541479876	18.1451152504026	2.04693814697593e-05	0.000112325730815304
ENSMUSG00000097268	ENSMUST00000181885	1	Gm26805	predicted gene, 26805 [Source:MGI Symbol;Acc:MGI:5477299]	2.21609678912028	1.72486203796333	4.17905984198569	0.0409263980174426	0.0926117975755532	3.87991820241855	1.72486203796333	8.96269224513954	0.00275548537698301	0.00889454470952603
ENSMUSG00000037216	ENSMUST00000128085	1	Lipt1	lipoyltransferase 1 [Source:MGI Symbol;Acc:MGI:3645211]	0.0944280950256496	6.13741951210642	0.216699118061626	0.641566617297421	0.751512461640541	0.581783366348369	6.13741951210642	7.78129032932188	0.00527900785522541	0.0155535869023084
ENSMUSG00000026088	ENSMUST00000139725	1	Mitd1	MIT, microtubule interacting and transport, domain containing 1 [Source:MGI Symbol;Acc:MGI:1916278]	-0.298697983916986	10.8716022034083	8.16970102196457	0.00425959275846859	0.0130766518948791	-0.720811024927822	10.8716022034083	46.8878538372813	7.51671248853406e-12	1.17851313659516e-10
ENSMUSG00000026087	ENSMUST00000027256	1	Mrpl30	mitochondrial ribosomal protein L30 [Source:MGI Symbol;Acc:MGI:1333820]	-0.661617791930454	10.9227195301405	36.5713418161754	1.47179695077068e-09	1.1747615661606e-08	-0.840107627896611	10.9227195301405	58.575248442121	1.95662554321268e-14	4.29479306735183e-13
ENSMUSG00000061584	ENSMUST00000078307	1	Lyg2	lysozyme G-like 2 [Source:MGI Symbol;Acc:MGI:2685622]	-1.62030346219482	1.34073609384356	1.43267249385552	0.23132878082345	0.350183913039637	0.694840759621528	1.34073609384356	0.275638981415224	0.599573934504383	0.72113138971897
ENSMUSG00000058407	ENSMUST00000162031	1	Txndc9	thioredoxin domain containing 9 [Source:MGI Symbol;Acc:MGI:2138153]	0.0616011896172558	11.4887923141327	0.422099626653221	0.515891226413927	0.650793817229063	-0.0758876897647656	11.4887923141327	0.639935863321689	0.423734022938501	0.561991649758314
ENSMUSG00000026083	ENSMUST00000027252	1	Eif5b	eukaryotic translation initiation factor 5B [Source:MGI Symbol;Acc:MGI:2441772]	-0.16087363427486	12.3120212130907	3.37535146101774	0.0661784631602951	0.137039364751743	-0.339778088893008	12.3120212130907	14.9939517688743	0.00010785630843054	0.000509128165602226
ENSMUSG00000026082	ENSMUST00000027251	1	Rev1	REV1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1929074]	-0.19533735135029	10.370119927885	5.57926044697078	0.0181743958400335	0.0459652772961826	-0.258078702115716	10.370119927885	9.60720312288917	0.00193815608728391	0.00669695504221187
ENSMUSG00000037138	ENSMUST00000095027	1	Aff3	AF4/FMR2 family, member 3 [Source:MGI Symbol;Acc:MGI:106927]	0.488201863302305	9.34086598899323	11.7015225767774	0.000624489774556668	0.00222887000837705	0.108087685258993	9.34086598899323	0.607815848950068	0.435611368755668	0.570459424611774
ENSMUSG00000085391	ENSMUST00000127620	1	Gm16150	predicted gene 16150 [Source:MGI Symbol;Acc:MGI:3801827]	0	1.49413713270591	0	1	1	-0.684179342631267	1.49413713270591	0.421539240964547	0.516169990559937	0.641922452849327
ENSMUSG00000085280	ENSMUST00000129696	1	Gm16151	predicted gene 16151 [Source:MGI Symbol;Acc:MGI:3801826]	-0.865164055354735	1.38097069273386	0.410004796556423	0.521967070823191	0.651883938767998	2.30549575896259	1.38097069273386	2.56237479192324	0.109434085547027	0.201855309055231
ENSMUSG00000087131	ENSMUST00000143261	1	Gm16152	predicted gene 16152 [Source:MGI Symbol;Acc:MGI:3802058]	4.71853961749298	2.98858090767701	36.0605648834915	1.91278901386236e-09	1.49948995908139e-08	2.89662222955329	2.98858090767701	20.1235593172116	7.25969030502873e-06	4.42639450542724e-05
ENSMUSG00000048814	ENSMUST00000147695	1	Lonrf2	LON peptidase N-terminal domain and ring finger 2 [Source:MGI Symbol;Acc:MGI:1920209]	-0.100056273839551	5.2876377565542	0.104437913408798	0.746567595533235	0.836079526630332	-0.36885408126123	5.2876377565542	1.41319795383946	0.234526239355503	0.36464685374981
ENSMUSG00000026080	ENSMUST00000027249	1	Chst10	carbohydrate sulfotransferase 10 [Source:MGI Symbol;Acc:MGI:2138283]	0.008907630433608	6.56611575074369	0.0015420245312896	0.968676224774905	0.98437236730598	-0.610425393168652	6.56611575074369	7.35152693656843	0.00670058227140335	0.0189777781751359
ENSMUSG00000026078	ENSMUST00000027247	1	Pdcl3	phosducin-like 3 [Source:MGI Symbol;Acc:MGI:1916083]	0.105168686260857	10.6602388542307	0.931131750391994	0.334569013034298	0.470755758724541	0.0408711876488188	10.6602388542307	0.141400899855759	0.706892281133504	0.803952620252872
ENSMUSG00000026077	ENSMUST00000173050	1	Npas2	neuronal PAS domain protein 2 [Source:MGI Symbol;Acc:MGI:109232]	0.637333777000171	6.70225081089149	16.8153015040346	4.11997559825261e-05	0.000179076167092366	0.0978122228661802	6.70225081089149	0.433249854342934	0.510398587745272	0.638361766439244
ENSMUSG00000092553	ENSMUST00000174365	1	Gm20428	predicted gene 20428 [Source:MGI Symbol;Acc:MGI:5141893]	1.47611594956231	1.56251304499566	1.53117214994094	0.2159366111536	0.349801373787566	0.452119075332796	1.56251304499566	0.160539909016443	0.688659921504856	0.789351711594339
ENSMUSG00000073702	ENSMUST00000086535	1	Rpl31	ribosomal protein L31 [Source:MGI Symbol;Acc:MGI:2149632]	0.397656313535422	13.4297815485213	10.0580457773812	0.00151684038002814	0.00508315211322409	0.220726178135775	13.4297815485213	3.10748238553492	0.0779333399323898	0.159872599207099
ENSMUSG00000003134	ENSMUST00000054462	1	Tbc1d8	TBC1 domain family, member 8 [Source:MGI Symbol;Acc:MGI:1927225]	-0.845220108555707	6.22774948506729	20.2563067460105	6.77298207328908e-06	3.49362640301969e-05	-1.24900057193281	6.22774948506729	43.6556520189915	3.91544681974156e-11	5.72960384622182e-10
ENSMUSG00000003135	ENSMUST00000161515	1	Cnot11	CCR4-NOT transcription complex, subunit 11 [Source:MGI Symbol;Acc:MGI:106580]	-0.268477897797563	9.95150753610131	8.38991309639209	0.00377308948322718	0.0116646921347657	-0.218357351538073	9.95150753610131	5.48510948252293	0.0191791187857362	0.0489513555054546
ENSMUSG00000085894	ENSMUST00000146314	1	Gm15832	predicted gene 15832 [Source:MGI Symbol;Acc:MGI:3834078]	-0.746236577477074	6.92286552893639	25.9884381172331	3.43468179621559e-07	2.15403615505521e-06	-0.841543551353623	6.92286552893639	26.8117720106289	2.24267017568737e-07	1.82320779097547e-06
ENSMUSG00000048234	ENSMUST00000062525	1	Rnf149	ring finger protein 149 [Source:MGI Symbol;Acc:MGI:2677438]	-0.604123163930204	10.0247327740933	27.5050180063461	1.5668744293551e-07	1.05824288382598e-06	-0.331904198280053	10.0247327740933	8.14184785763005	0.00432551813446033	0.0131868226460284
ENSMUSG00000050967	ENSMUST00000053355	1	Creg2	cellular repressor of E1A-stimulated genes 2 [Source:MGI Symbol;Acc:MGI:1928333]	-1.79546031098941	2.52765723755356	5.71670071959137	0.0168042783046034	0.0436276587933795	0.662392486355919	2.52765723755356	1.3133151127333	0.251795312235543	0.369692782847503
ENSMUSG00000097083	ENSMUST00000181841	1	D930019O06Rik	RIKEN cDNA D930019O06 [Source:MGI Symbol;Acc:MGI:3043219]	-1.62030346219482	1.29978005112094	1.43267249385552	0.23132878082345	0.350183913039637	-0.045829356747428	1.29978005112094	0.000884306556707237	0.976276570064143	0.997873522690238
ENSMUSG00000057173	ENSMUST00000151913	1	Rfx8	regulatory factor X 8 [Source:MGI Symbol;Acc:MGI:3588206]	0.268464787971879	5.09263362935653	1.56094612534781	0.211526743092755	0.343926815621183	0.0146748568191757	5.09263362935653	0.00325239799594268	0.95452145744054	0.997873522690238
ENSMUSG00000101634	ENSMUST00000187091	1	1700066B17Rik	RIKEN cDNA 1700066B17 gene [Source:MGI Symbol;Acc:MGI:1920676]	2.27529715077926	1.3797169045675	2.45316369872191	0.117288260950942	0.213670031070924	0.678858074359733	1.3797169045675	0.260793287382938	0.609575678899782	0.729165457866497
ENSMUSG00000026074	ENSMUST00000168431	1	Map4k4	mitogen-activated protein kinase kinase kinase kinase 4 [Source:MGI Symbol;Acc:MGI:1349394]	-0.53695001099907	14.2338769535304	44.4401331978901	2.62255385574718e-11	2.74119319684051e-10	-0.515820900972038	14.2338769535304	40.9317791579921	1.57636864594055e-10	2.03537010461147e-09
ENSMUSG00000102985	ENSMUST00000193054	1	4930456G14Rik	RIKEN cDNA 4930456G14 gene [Source:MGI Symbol;Acc:MGI:1921928]	2.61092777110484	2.67340824387935	18.200051510598	1.98873455873381e-05	9.48972251395809e-05	5.17739973831794	2.67340824387935	21.933726826022	2.82229943318731e-06	1.96664992249084e-05
ENSMUSG00000026073	ENSMUST00000191671	1	Il1r2	interleukin 1 receptor, type II [Source:MGI Symbol;Acc:MGI:96546]	0.974276350763046	10.2837825787322	65.8824950637612	4.7862376218537e-16	7.78206783701397e-15	0.604573181739434	10.2837825787322	26.009868843029	3.39676556674404e-07	2.61610541017655e-06
ENSMUSG00000097899	ENSMUST00000181756	1	Gm16894	predicted gene, 16894 [Source:MGI Symbol;Acc:MGI:4439818]	2.96133749687717	5.61217868631004	129.312800989228	5.79302559937124e-30	2.11928186510331e-28	0.892562534868867	5.61217868631004	15.6419870923775	7.65361859334459e-05	0.000370873012322986
ENSMUSG00000026072	ENSMUST00000027241	1	Il1r1	interleukin 1 receptor, type I [Source:MGI Symbol;Acc:MGI:96545]	0.155408127772248	14.5979394636435	2.59146498251025	0.107440918679685	0.201566509830691	-0.404552455362746	14.5979394636435	17.4951683301699	2.88038766639044e-05	0.000154206120188464
ENSMUSG00000070942	ENSMUST00000192551	1	Il1rl2	interleukin 1 receptor-like 2 [Source:MGI Symbol;Acc:MGI:1913107]	0.12774780779122	13.8136680243114	2.30244352377868	0.129170649149114	0.23077828345689	-0.332715864321074	13.8136680243114	15.5367660694143	8.0916096346657e-05	0.000386110503219374
ENSMUSG00000026069	ENSMUST00000174335	1	Il1rl1	interleukin 1 receptor-like 1 [Source:MGI Symbol;Acc:MGI:98427]	-1.63461815488139	15.4515825855092	183.428874376381	8.64561750478394e-42	4.74428260575019e-40	-2.13590487200663	15.4515825855092	303.041522878303	7.16369225610818e-68	1.0482869668105e-65
ENSMUSG00000026070	ENSMUST00000167723	1	Il18r1	interleukin 18 receptor 1 [Source:MGI Symbol;Acc:MGI:105383]	-2.62693615697313	7.55151043188459	169.940730975258	7.62274596396647e-39	3.71820608686809e-37	-2.6203899793167	7.55151043188459	177.377529297236	1.81148538257406e-40	9.94052603687517e-39
ENSMUSG00000026068	ENSMUST00000027237	1	Il18rap	interleukin 18 receptor accessory protein [Source:MGI Symbol;Acc:MGI:1338888]	-2.10091104304151	6.31569603379029	93.399923407522	4.27267280319113e-22	9.87212295053109e-21	-0.882928248170574	6.31569603379029	20.1738534276839	7.07129057362724e-06	4.37224867862304e-05
ENSMUSG00000026065	ENSMUST00000027233	1	Slc9a4	solute carrier family 9 (sodium/hydrogen exchanger), member 4 [Source:MGI Symbol;Acc:MGI:105074]	-0.419099635309884	3.80633426548129	1.66170402886807	0.197373406291587	0.3257403209098	-0.298924443538952	3.80633426548129	0.63295432694979	0.426273713757135	0.563657109455971
ENSMUSG00000026062	ENSMUST00000027231	1	Slc9a2	solute carrier family 9 (sodium/hydrogen exchanger), member 2 [Source:MGI Symbol;Acc:MGI:105075]	-2.01136805728456	3.37447677142346	21.2672549753333	3.99497886589352e-06	2.16517990386081e-05	-2.07848181251085	3.37447677142346	16.8838131663911	3.97390277752182e-05	0.000207683728491914
ENSMUSG00000041945	ENSMUST00000039672	1	Mfsd9	major facilitator superfamily domain containing 9 [Source:MGI Symbol;Acc:MGI:2443548]	0.309662693345185	7.07531795269512	3.96553672394002	0.0464407145805713	0.10244961658729	0.178082827503111	7.07531795269512	1.33328332246329	0.248221950242723	0.369692782847503
ENSMUSG00000079588	ENSMUST00000114765	1	Tmem182	transmembrane protein 182 [Source:MGI Symbol;Acc:MGI:1923725]	-1.00582495896938	6.03036607792467	32.7279218741049	1.06003504687815e-08	7.88737941660182e-08	-1.00716994037417	6.03036607792467	30.0396744572276	4.23296474391264e-08	3.7165430451553e-07
ENSMUSG00000097063	ENSMUST00000180589	1	Pantr2	POU domain, class 3, transcription factor 3 adjacent noncoding transcript 2 [Source:MGI Symbol;Acc:MGI:1913870]	0.75062713827291	1.63062423388086	0.482676071871493	0.487212659997795	0.627232720642322	3.67305098112976	1.63062423388086	7.63537229898633	0.00572345706028363	0.0166397195328776
ENSMUSG00000060679	ENSMUST00000057208	1	Mrps9	mitochondrial ribosomal protein S9 [Source:MGI Symbol;Acc:MGI:1916777]	-0.0442391248053718	9.81720965577622	0.154030320030277	0.694713214203819	0.790101298019369	-0.0933564768475365	9.81720965577622	0.684818310857022	0.407932477397872	0.544323275312054
ENSMUSG00000041907	ENSMUST00000188621	1	Gpr45	G protein-coupled receptor 45 [Source:MGI Symbol;Acc:MGI:2135882]	-0.0646031042576461	3.24953644302566	0.0205096025250029	0.886122958075939	0.941405233513987	0.856866212689418	3.24953644302566	4.24002130373466	0.0394816716038319	0.0917061049422338
ENSMUSG00000070939	ENSMUST00000095014	1	Tgfbrap1	transforming growth factor, beta receptor associated protein 1 [Source:MGI Symbol;Acc:MGI:2447427]	-0.270819266308436	10.6056065866116	8.56620268589486	0.00342460673727624	0.0106624280685409	-0.188599170166062	10.6056065866116	4.13018466647712	0.0421247537328877	0.0958174450193663
ENSMUSG00000041878	ENSMUST00000039080	1	8430432A02Rik	RIKEN cDNA 8430432A02 gene [Source:MGI Symbol;Acc:MGI:1918774]	0.771166872096049	2.9490249333438	2.5797979258244	0.10823547867381	0.202193085692777	-1.37913137517577	2.9490249333438	5.36239779078788	0.0205754648985601	0.0522117288466351
ENSMUSG00000010290	ENSMUST00000010434	1	AI597479	expressed sequence AI597479 [Source:MGI Symbol;Acc:MGI:2138299]	0.400487450090985	9.65911519328007	17.5551345889328	2.79096118841728e-05	0.000125023669562774	0.344270898796918	9.65911519328007	13.0712667752061	0.000299860267829812	0.00132968340987159
ENSMUSG00000008136	ENSMUST00000008280	1	Fhl2	four and a half LIM domains 2 [Source:MGI Symbol;Acc:MGI:1338762]	-0.690970677771987	9.1050517240238	24.1985260623114	8.68987599237502e-07	5.15521021709816e-06	0.633332780928884	9.1050517240238	20.9052521387484	4.82569648926423e-06	3.1619115802791e-05
ENSMUSG00000094497	ENSMUST00000178557	1	Gm8210	predicted pseudogene 8210 [Source:MGI Symbol;Acc:MGI:3643593]	0.228245306093383	8.9481542963826	0.891092338701228	0.345181466087599	0.481594245010719	-0.286184672239194	8.9481542963826	1.3998921712156	0.236741625521339	0.36464685374981
ENSMUSG00000099576	ENSMUST00000189899	1	Gm29040	predicted gene 29040 [Source:MGI Symbol;Acc:MGI:5579746]	-0.637155390184954	1.7582193940619	0.504967715387975	0.477325445925205	0.61995819751824	0.802110055250228	1.7582193940619	0.557009180604195	0.455467805363437	0.586364711303662
ENSMUSG00000066877	ENSMUST00000187435	1	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2 [Source:MGI Symbol;Acc:MGI:1306821]	0.319940382109581	8.32062058516805	4.61829390753874	0.0316326864511627	0.0754714638698935	0.315210509654687	8.32062058516805	4.59889439484335	0.0319925814666515	0.0751055789511231
ENSMUSG00000026051	ENSMUST00000027217	1	1500015O10Rik	RIKEN cDNA 1500015O10 gene [Source:MGI Symbol;Acc:MGI:1926146]	-0.510419875083129	5.99521103747959	4.51423098513229	0.0336139938092276	0.0793362542056502	0.570412624536515	5.99521103747959	6.56205423349991	0.0104176038739116	0.0287630698153912
ENSMUSG00000100764	ENSMUST00000186289	1	Gm29155	predicted gene 29155 [Source:MGI Symbol;Acc:MGI:5579861]	-0.182602385185038	3.14479812675459	0.193687795515531	0.659864858418349	0.764328952099354	0.649789798148602	3.14479812675459	1.68508995340279	0.194249488043412	0.326726150387195
ENSMUSG00000100480	ENSMUST00000187764	1	Gm29156	predicted gene 29156 [Source:MGI Symbol;Acc:MGI:5579862]	-0.440214610494281	2.51274348849637	0.57725445909232	0.447390502001333	0.589803094229986	-0.302602838464322	2.51274348849637	0.232278014319677	0.629839835649086	0.74729645364851
ENSMUSG00000057363	ENSMUST00000126008	1	Uxs1	UDP-glucuronate decarboxylase 1 [Source:MGI Symbol;Acc:MGI:1915133]	0.166961411073737	11.0381435887603	2.98133739636432	0.0842296467339737	0.167315904598255	0.314775308653028	11.0381435887603	10.6453170557931	0.0011034996269156	0.00403696946846624
ENSMUSG00000090243	ENSMUST00000163003	1	Gm16103	predicted gene 16103 [Source:MGI Symbol;Acc:MGI:3802086]	-0.914665521140151	1.78602853486502	0.619409312750925	0.431266873728845	0.570259510743865	-1.9862394672869	1.78602853486502	3.44208040935596	0.0635556168447793	0.13413901824451
ENSMUSG00000100701	ENSMUST00000191395	1	Gm19587	predicted gene, 19587 [Source:MGI Symbol;Acc:MGI:5011772]	0.214671051562382	4.14605946069397	0.408462471523745	0.522750927414758	0.651883938767998	-0.477283159062864	4.14605946069397	1.9820369747458	0.159175980104829	0.274674808796947
ENSMUSG00000041763	ENSMUST00000185579	1	Tpp2	tripeptidyl peptidase II [Source:MGI Symbol;Acc:MGI:102724]	-0.180782457040953	12.2667125326506	5.05873560287425	0.0245021077167729	0.0600917613835938	-0.214973561520072	12.2667125326506	7.14706949530443	0.00750865780524013	0.021130133182695
